source_type,source_label,split,split_label,reuse_count,ecdf,source_file,aggregation
eog,EOG,train,Train,190,0.4823529411764706,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,191,0.5102941176470588,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,192,0.5389705882352941,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,193,0.5698529411764706,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,194,0.5952205882352941,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,195,0.6183823529411765,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,196,0.6408088235294118,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,197,0.6680147058823529,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,198,0.6922794117647059,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,199,0.7227941176470588,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,200,0.7496323529411765,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,201,0.7665441176470589,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,202,0.7863970588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,203,0.8084558823529412,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,204,0.8246323529411764,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,205,0.8411764705882353,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,206,0.8573529411764705,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,207,0.8746323529411765,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,208,0.8856617647058823,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,209,0.8981617647058824,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,210,0.9113970588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,211,0.9238970588235296,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,212,0.9352941176470588,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,213,0.9426470588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,214,0.9492647058823528,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,215,0.9536764705882352,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,216,0.9621323529411764,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,217,0.9654411764705882,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,218,0.96875,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,219,0.9731617647058824,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,220,0.9772058823529411,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,221,0.9797794117647058,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,222,0.9823529411764704,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,223,0.986029411764706,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,224,0.9886029411764706,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,225,0.9904411764705884,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,226,0.9911764705882352,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,227,0.993014705882353,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,228,0.9941176470588236,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,229,0.995220588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,230,0.9963235294117648,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,231,0.9974264705882352,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,232,0.9981617647058824,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,235,0.9992647058823528,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,236,0.9996323529411764,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,237,1.0,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,158,0.0058823529411764,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,160,0.0088235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,162,0.0117647058823529,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,165,0.0235294117647058,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,166,0.0264705882352941,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,167,0.0294117647058823,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,168,0.038235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,169,0.0470588235294117,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,170,0.0588235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,171,0.0676470588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,172,0.0735294117647058,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,173,0.0764705882352941,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,174,0.0852941176470588,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,175,0.1,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,176,0.1205882352941176,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,177,0.1441176470588235,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,178,0.1735294117647058,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,179,0.2088235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,180,0.238235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,181,0.2705882352941176,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,182,0.2970588235294117,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,183,0.3176470588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,184,0.3352941176470588,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,185,0.3441176470588235,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,186,0.3911764705882353,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,187,0.4088235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,188,0.4323529411764706,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,189,0.4647058823529412,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,190,0.5,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,191,0.5205882352941177,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,192,0.538235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,193,0.55,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,194,0.5911764705882353,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,195,0.611764705882353,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,196,0.6323529411764706,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,197,0.6558823529411765,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,198,0.6852941176470588,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,199,0.7176470588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,200,0.7352941176470589,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,201,0.7588235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,202,0.7852941176470588,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,203,0.8058823529411765,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,204,0.8294117647058824,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,205,0.8382352941176471,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,206,0.8529411764705882,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,207,0.8735294117647059,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,208,0.8852941176470588,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,209,0.8970588235294118,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,210,0.9058823529411764,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,211,0.9176470588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,212,0.923529411764706,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,213,0.9323529411764706,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,214,0.9382352941176472,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,215,0.95,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,216,0.9647058823529412,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,218,0.9676470588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,221,0.976470588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,224,0.9852941176470588,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,226,0.9882352941176472,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,229,0.9941176470588236,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,231,0.9970588235294118,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,val,Validation,232,1.0,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
